Library,pathway,ES,NES,NOM p-val,FDR q-val,Lead_genes
Reactome,GPCR Downstream Signaling R-HSA-388396,-0.1985148524685533,-0.9425750258563828,0.6030640668523677,0.937120071427413,UTS2;ARHGEF37;EGFR;PLEKHG5;FFAR4;GPR68;GPR132;RGS4;VAV3;ARHGEF5;C3;RASGRF2;GNG11;CCR7;PLXNB1;PDE7B;CXCL12;TAS2R31;CDK5;S1PR2;CXCR3;GPR37;CX3CR1;PRKACB;ARHGEF10;LPAR6;P2RY10;ARHGEF17;CAMK2B;ARHGEF35;TACR2;ABHD12;ARHGEF18;ADCY8;CYSLTR1;MCF2L;LPAR1;GLP1R;PIK3R3;ARHGEF4;TAS2R4;GHRL;GNA15;HRAS;ARHGEF26;RGS14;GNG10;FGD1;VAV2;RGS6;CALCRL;RGS10;OPRL1;PDE8B;ADORA1;ARHGEF9;P2RY1;PCDHA6;OBSCN;PDE4D;DGKD;AVPR2;GNG5;DGKA;ADCY7;P2RY6;PIK3CG;PDPK1;PRKAR1B;KPNA2
GO-BP,Response To Epidermal Growth Factor (GO:0070849),-0.3064237687442828,-0.9806341790176882,0.47368421052631576,0.937143703079944,EGFR;SNAI2;EEF1A1;DUSP22;GAREM1;ZFP36L1
GO-BP,Metal Ion Transport (GO:0030001),-0.2379594651641001,-0.9810364770231227,0.4606918238993711,0.9372095013588269,RYR1;SCN9A;ASIC1;SLC23A2;AQP1;SCN5A;CLU;KCNMA1;KCND3;KCNA2;NIPAL3;CALCRL;SLC9B2;KCNA10;KCNAB1;KCNS1;CHRNB2;PKD1;KCNMB4;ATP2A3;CYP27B1;CNNM4;KCNV1
GO-BP,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),-0.3869963323875651,-0.9525747707704173,0.5066413662239089,0.9372578829239037,CSNK2B;ACVR2B;FSTL3
GO-BP,Maintenance Of Gastrointestinal Epithelium (GO:0030277),-0.3632897658178861,-0.9533866411006136,0.5152603231597845,0.9373040911642624,TLR4;INAVA;NOD2;MUC6;PBLD
GO-BP,Lung Development (GO:0030324),-0.32126912977897654,-0.9529225841156558,0.5107913669064749,0.9374577637400282,PDPN;ITGA3;PROX1;SOX11;PKD1;NPHP3
GO-BP,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),-0.3453511812017551,-0.9476006727218724,0.516728624535316,0.9374864817155967,RASAL3;TNFSF4;IL18
GO-BP,Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677),-0.34937183535794614,-0.9839695498782761,0.48194945848375453,0.9375416089588652,IGF1;TRIM6;NSD1;RB1;SOX11;TRAF6;SIN3A
GO-BP,Peptidyl-Lysine Methylation (GO:0018022),-0.3088068636789488,-0.9466811063769598,0.5360281195079086,0.9378115559437591,EEF1AKMT2;METTL18;SETD3;EEF1AKMT3;EHMT1;FAM86B2;SMYD3;FAM86B1;SETD2;VCPKMT;CSKMT;EHMT2
GO-BP,Regulation Of TORC1 Signaling (GO:1903432),-0.27623206263956585,-0.9842259298176341,0.4754653130287648,0.9380242936642144,SESN3;SLC38A9;DEPTOR;SESN2;STAMBPL1;WDR59;NPRL2;CASTOR2;GPR137B;PIH1D1;ATM;CASTOR1;NPC1;SEC13;SESN1;RRAGD
GO-BP,Establishment Of Protein Localization To Mitochondrion (GO:0072655),-0.27744569847424283,-0.9477896195301548,0.5535117056856187,0.9381585372715566,ROMO1;FIS1;TIMM8B;TOMM5;TOMM7;DNLZ;DNAJC19;DNAJC15;TIMM23;TIMM13;TIMM23B
GO-BP,Actin Polymerization Or Depolymerization (GO:0008154),-0.275196216411135,-0.9980360689767884,0.4505672609400324,0.9383005722976568,AVIL;MICAL3;WASF3;MICAL2;INF2;PSTPIP2;GHRL
GO-BP,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),-0.35486646257115423,-0.9406216807540316,0.557347670250896,0.9384178035932963,RACK1;RIPOR2;PTK2B;BCAS3
GO-BP,Regulation Of Endocytosis (GO:0030100),-0.2591771210672784,-0.9534019164814256,0.5287539936102237,0.9384292475486183,RAB4A;HIP1R;DAB2;SCAMP5;HIP1;CLIP3;ABL1;GPC3;CBLL1;SNX33;SNX12;STON2;AP2S1;RAB17
GO-BP,protein-DNA Complex Disassembly (GO:0032986),0.2601215723406823,0.753581414550438,0.8060344827586207,0.9385096908379315,HMGA1;SMARCD3;SET;SMARCC2;SMARCE1;SSRP1;SMARCA4;GRWD1;SUPT16H
GO-BP,Lamellipodium Assembly (GO:0030032),-0.3321409043987414,-0.9776864936121201,0.5,0.9385180585852643,S1PR1;ABLIM3;PARVB;CCDC88A;KIT;ARHGEF4;CARMIL1
GO-BP,Positive Regulation Of Viral Process (GO:0048524),0.20610964066314508,0.7530700986166903,0.874439461883408,0.9385708778442601,DDX3X;IFIT1;SRPK1;RAB7A;RAD23A;CCL5;PPARA;ADARB1;TMEM250;PPID;ATG12;DHX9
GO-BP,Endocytosis (GO:0006897),-0.21777807502818405,-0.9455131691929352,0.5833333333333334,0.9386485432511338,HSPG2;GAS6;ATP9A;CD302;TLR4;HIP1R;PLD4;DAB2;HIP1;DNM1;PIP5K1A;MSR1;CLTCL1;AXL;PI4KB;NCKIPSD;SNX33;DNM3;EHD2;EHD3;ADORA1;MICALL1;HEATR5B;LRP3;ARHGAP27;MERTK;TICAM2;CSNK1G3
GO-BP,Regulation Of Intracellular Transport (GO:0032386),-0.29198204200534444,-0.9536946638323557,0.5094339622641509,0.9387560737477281,ATP9A;WWC1;MYBPC3;CRYAB;TTC21B;SCFD1;RBM4;REEP5;ATP13A2;TMEM53
GO-BP,Activation Of Adenylate Cyclase Activity (GO:0007190),-0.35619186808598924,-0.9408906086588668,0.5391459074733096,0.9387734438790775,TMIGD3;PRSS8;GLP1R;AVPR2
GO-BP,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),-0.3729879892699926,-0.9467163788974478,0.5242718446601942,0.9388626944124616,NOTCH1;THBS1;PRKD2
GO-BP,Peptide Hormone Secretion (GO:0030072),-0.38733665554066166,-1.0004733337865996,0.4695817490494297,0.9388809813105571,FFAR4;GHRL;RIMS2;KLRG1
GO-BP,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),-0.38920954564559124,-0.998229609471977,0.4621212121212121,0.9390044715981802,TGFB3;EFEMP2;PRKG1;CDKN1B;PDCD4;PTEN;MEF2C
Reactome,Deadenylation Of mRNA R-HSA-429947,-0.3029526480846498,-0.9318763625216738,0.5727109515260324,0.9390192851973905,TNKS1BP1;CNOT6L;PAN3;TUT4;CNOT1;CNOT6;CNOT8;CNOT2;EIF4A2
GO-BP,Regulation Of Histone Deacetylation (GO:0031063),0.23769929681091992,0.7522467328976539,0.815668202764977,0.9390685473087269,CAMK2D;FOXP3;RRP8
GO-BP,Small GTPase Mediated Signal Transduction (GO:0007264),-0.24510558729170526,-0.9795739254007831,0.49745331069609505,0.9390774929005871,IGF1;RASGRF2;RAPGEF5;NF1;ARHGEF18;RALGPS2;CCDC88A;RAPGEF4;RASSF1;HRAS;RB1;RAPGEFL1;RASL10A;BRAP;RGL2;ARHGAP18;BCR;RASGRP2;RAPGEF1;TIAM1;PLD1;RAB18;FGF2;RALGDS;ARHGAP31;RGS19;GNB1;RRAS2;RGL1;DOK2;ARHGAP1;KSR1;GRAP;RAPGEF2;PLCE1;ARL3;ARHGAP30;SOS2;CCDC88C;SIAH2
GO-BP,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),-0.31602427612217193,-0.9791376898211752,0.4608540925266904,0.9390894799137273,COL4A1;LRP5;NOTCH4;SLIT2;EPHA2;NPNT;PKD1
GO-BP,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),-0.2847175101996862,-0.9449277186317228,0.5507745266781411,0.9391025667944218,TLR4;PLD4;TLR6;EXTL3;LILRB4;MACIR;TICAM2;ADCY7;TNF
Reactome,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,-0.2696911785213939,-0.9326922273793109,0.563573883161512,0.9391044203404398,TGFB3;ITGB5;RPS27A;UBB;UBA52;LTBP3;BAMBI;PMEPA1;SMURF2;FURIN;SMAD4
GO-BP,Protein-Containing Complex Assembly (GO:0065003),-0.21352938793017154,-0.9842793773081497,0.48567335243553006,0.9391275675351695,HOPX;LAMC1;HSPA1A;CSNK2B;CD3E;FERMT2;NCK2;HIP1R;ELOB;PARD3;FMOD;APBA1;PRLR;HIP1;SLC2A1;FCHO2;CXCL12;CLU;NDUFAF1;TBCEL;PDZD11;PML;PFDN5;WASF3;PILRB;TSPAN4;TRAPPC8;FN1;ADCY8;PTK2B;CREBBP;HIGD2A;COL16A1;RSPH4A;TRAPPC1;SRPRB;KMT2D;CHRNA3;KMT2A;RPL38;CYBA;COX7A2L;TEAD1;CLDN1;YAP1
GO-BP,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),-0.35189373168917754,-0.976999426329937,0.48741007194244607,0.9393397397542812,ITGB7;GCNT1;CX3CR1;JAM2;TNF
GO-BP,Regulation Of Small Molecule Metabolic Process (GO:0062012),-0.27719640334654827,-0.9398452143018998,0.5467128027681661,0.9394596954906224,ABCG1;RORA;ARV1;PDK4;PDK2
GO-BP,Oligodendrocyte Differentiation (GO:0048709),-0.40727306170057487,-1.015741043958815,0.4514285714285714,0.9394868925387302,EIF2B2;MYRF;EIF2B4;TPPP;PTPRZ1;EIF2B3;NSUN5
GO-BP,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),-0.3448511991662546,-0.9998320920427031,0.45183887915936954,0.9394974355922016,IGF1;FFAR4;CX3CR1;GHRL;LILRB4
GO-BP,Negative Regulation Of Ossification (GO:0030279),-0.3293153031226175,-0.9538163599552806,0.5190311418685121,0.9395619555006776,NOTCH1;ECM1;TRPM4;SFRP1;PTK2B;MDK
GO-BP,Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679),-0.3722087675076863,-0.9546316821298346,0.5083179297597042,0.9396020129268595,IGF1;TRIM6;RB1
