TF,activity,pvalue,FDR,direction
CTCF,0.22785908645076716,0.9458141922950745,0.9961943348185927,activated_in_AD
MXI1,0.22605496816792792,0.9458141922950745,0.9961943348185927,activated_in_AD
GABPA,0.22587593289868674,0.9458141922950745,0.9961943348185927,activated_in_AD
ARID1A,0.22472893215201828,0.9458141922950745,0.9961943348185927,activated_in_AD
LMO2,0.22110839426905535,0.9458141922950745,0.9961943348185927,activated_in_AD
PDX1,0.22110797946778415,0.9458141922950745,0.9961943348185927,activated_in_AD
ETS1,0.2180385049538239,0.9458141922950745,0.9961943348185927,activated_in_AD
CIITA,0.2104605828055277,0.9477042555809021,0.9961943348185927,activated_in_AD
BARX1,0.20609589676582238,0.9477042555809021,0.9961943348185927,activated_in_AD
FHL2,0.20341796975574697,0.9477042555809021,0.9961943348185927,activated_in_AD
PATZ1,0.19781360338383083,0.9477042555809021,0.9961943348185927,activated_in_AD
PPARGC1A,0.19324577841194682,0.9477042555809021,0.9961943348185927,activated_in_AD
E4F1,0.1790353745520553,0.955062985420227,0.9961943348185927,activated_in_AD
NFATC1,0.16709008099805345,0.9582178592681885,0.9961943348185927,activated_in_AD
PAX2,0.16438383587070343,0.9582178592681885,0.9961943348185927,activated_in_AD
SMARCC1,0.16375805437674157,0.9582178592681885,0.9961943348185927,activated_in_AD
NKX3-1,0.16260699615141178,0.9582178592681885,0.9961943348185927,activated_in_AD
THRA,0.16208231188624317,0.9582178592681885,0.9961943348185927,activated_in_AD
ZIC1,0.15452345702111633,0.9605414867401123,0.9961943348185927,activated_in_AD
NR4A1,0.15313783367456513,0.9605414867401123,0.9961943348185927,activated_in_AD
ATOH1,0.14998324412038483,0.9605414867401123,0.9961943348185927,activated_in_AD
NCOA2,0.14986650292649847,0.9605414867401123,0.9961943348185927,activated_in_AD
ETV3,0.14588870871764298,0.962322473526001,0.9961943348185927,activated_in_AD
GTF2IRD1,0.13246392049964067,0.9689182043075562,0.9961943348185927,activated_in_AD
KMT2A,0.12538362000645653,0.9709377884864807,0.9961943348185927,activated_in_AD
PAX6,0.12259303679851216,0.9709377884864807,0.9961943348185927,activated_in_AD
BCL11A,0.12242796162607854,0.9709377884864807,0.9961943348185927,activated_in_AD
ZHX2,0.11230512738862171,0.9746442437171936,0.9961943348185927,activated_in_AD
SPIB,0.1055402827935212,0.9757471084594727,0.9961943348185927,activated_in_AD
SNAI1,0.10353308370459562,0.9757471084594727,0.9961943348185927,activated_in_AD
TAL1,0.10316099386020956,0.9757471084594727,0.9961943348185927,activated_in_AD
RCOR2,0.1013823709220815,0.9757471084594727,0.9961943348185927,activated_in_AD
ERG,0.09871135533847582,0.9763759970664978,0.9961943348185927,activated_in_AD
HOXD8,0.09183236511095053,0.9777067303657532,0.9961943348185927,activated_in_AD
PITX1,0.07683681355494665,0.9817743301391602,0.9961943348185927,activated_in_AD
SIM2,0.07342606835666336,0.9821471571922302,0.9961943348185927,activated_in_AD
FOXA1,0.05506472387667446,0.9838004112243652,0.9961943348185927,activated_in_AD
TBP,0.05039844653073801,0.9847626090049744,0.9961943348185927,activated_in_AD
BACH1,0.04697782614295685,0.9847626090049744,0.9961943348185927,activated_in_AD
TET1,0.04228840888623993,0.9847626090049744,0.9961943348185927,activated_in_AD
FOXP2,0.03203313614201131,0.9852814078330994,0.9961943348185927,activated_in_AD
TWIST2,0.032021239274133445,0.9852814078330994,0.9961943348185927,activated_in_AD
MAFA,0.02251454143838089,0.9913462400436401,0.9986713528633118,activated_in_AD
HTATIP2,0.016117912111544733,0.9933587908744812,0.9986713528633118,activated_in_AD
THAP11,0.002419166176419388,0.9986713528633118,0.9986713528633118,activated_in_AD
BRD4,0.0016652587252666499,0.9986713528633118,0.9986713528633118,activated_in_AD
CTBP2,-0.002724370508465692,0.9986713528633118,0.9986713528633118,repressed_in_AD
SKIL,-0.003976440203274812,0.9986713528633118,0.9986713528633118,repressed_in_AD
HSF2,-0.017407278219791995,0.9933587908744812,0.9986713528633118,repressed_in_AD
SMARCA5,-0.03198059081690321,0.9852814078330994,0.9961943348185927,repressed_in_AD
DNMT3B,-0.03243307917011457,0.9852814078330994,0.9961943348185927,repressed_in_AD
HSF4,-0.03375900304903159,0.9852814078330994,0.9961943348185927,repressed_in_AD
MEF2C,-0.043262092944769744,0.9847626090049744,0.9961943348185927,repressed_in_AD
MYB,-0.04591810751064199,0.9847626090049744,0.9961943348185927,repressed_in_AD
TCF3,-0.04955249775770573,0.9847626090049744,0.9961943348185927,repressed_in_AD
SMARCA1,-0.05726927060298618,0.9835771918296814,0.9961943348185927,repressed_in_AD
MLXIP,-0.05772744452014724,0.9835771918296814,0.9961943348185927,repressed_in_AD
SMARCB1,-0.06206636138034322,0.982809841632843,0.9961943348185927,repressed_in_AD
ZKSCAN7,-0.0638941535342172,0.982809841632843,0.9961943348185927,repressed_in_AD
SPIC,-0.06446511845214442,0.982809841632843,0.9961943348185927,repressed_in_AD
TBXT,-0.0686628437851185,0.9821471571922302,0.9961943348185927,repressed_in_AD
SOX5,-0.0704771331343984,0.9821471571922302,0.9961943348185927,repressed_in_AD
STAT6,-0.07163814470211288,0.9821471571922302,0.9961943348185927,repressed_in_AD
IKZF3,-0.07931069756964175,0.9813224077224731,0.9961943348185927,repressed_in_AD
TADA2A,-0.08024762674716078,0.9813224077224731,0.9961943348185927,repressed_in_AD
GLI3,-0.08391818646907495,0.9806997179985046,0.9961943348185927,repressed_in_AD
CDX2,-0.0851887101894255,0.9806997179985046,0.9961943348185927,repressed_in_AD
SOX18,-0.09135126137061794,0.9777067303657532,0.9961943348185927,repressed_in_AD
DLX2,-0.09397259889252516,0.9777067303657532,0.9961943348185927,repressed_in_AD
ATF3,-0.10452612903661196,0.9757471084594727,0.9961943348185927,repressed_in_AD
NEUROG3,-0.11331139060584114,0.9746442437171936,0.9961943348185927,repressed_in_AD
SMAD4,-0.11646396535379087,0.9743800163269043,0.9961943348185927,repressed_in_AD
PIN1,-0.12790354216039082,0.9709377884864807,0.9961943348185927,repressed_in_AD
LHX8,-0.1356116000223461,0.9678629636764526,0.9961943348185927,repressed_in_AD
ELF5,-0.14058317161761674,0.9652392268180847,0.9961943348185927,repressed_in_AD
MYF6,-0.15218452303844443,0.9605414867401123,0.9961943348185927,repressed_in_AD
SRY,-0.17294212080297222,0.9570572972297668,0.9961943348185927,repressed_in_AD
KDM5A,-0.17436869802541674,0.9570572972297668,0.9961943348185927,repressed_in_AD
STAT5B,-0.18427137079178552,0.9521471858024597,0.9961943348185927,repressed_in_AD
FOXP3,-0.18665367632133933,0.9517245888710022,0.9961943348185927,repressed_in_AD
ZNF350,-0.19313886956337367,0.9477042555809021,0.9961943348185927,repressed_in_AD
ZNF263,-0.19691556994450415,0.9477042555809021,0.9961943348185927,repressed_in_AD
POU3F1,-0.19868389735542735,0.9477042555809021,0.9961943348185927,repressed_in_AD
FOXC1,-0.1994227065944059,0.9477042555809021,0.9961943348185927,repressed_in_AD
BHLHA15,-0.20437424286387335,0.9477042555809021,0.9961943348185927,repressed_in_AD
GATA3,-0.20649924478692547,0.9477042555809021,0.9961943348185927,repressed_in_AD
HDAC3,-0.21100835271496018,0.9477042555809021,0.9961943348185927,repressed_in_AD
ZFPM1,-0.2188333789341628,0.9458141922950745,0.9961943348185927,repressed_in_AD
XBP1,-0.2239461449091312,0.9458141922950745,0.9961943348185927,repressed_in_AD
NFATC4,-0.22429704454788282,0.9458141922950745,0.9961943348185927,repressed_in_AD
TAF1,-0.2362832388937854,0.9458141922950745,0.9961943348185927,repressed_in_AD
SP2,-0.2432972261943763,0.9458141922950745,0.9961943348185927,repressed_in_AD
OLIG2,-0.2461239442185391,0.9458141922950745,0.9961943348185927,repressed_in_AD
ZMYND8,-0.2520136945444153,0.9439697265625,0.9961943348185927,repressed_in_AD
CREM,-0.25500066748209466,0.9434126019477844,0.9961943348185927,repressed_in_AD
GATA6,-0.2742616964118914,0.9327825903892517,0.9961943348185927,repressed_in_AD
E2F7,-0.27567687220515563,0.9327825903892517,0.9961943348185927,repressed_in_AD
DEAF1,-0.2796865577739926,0.9312944412231445,0.9961943348185927,repressed_in_AD
NRL,-0.28873549835722856,0.9299654960632324,0.9961943348185927,repressed_in_AD
SALL2,-0.29173692893570335,0.9289519786834717,0.9961943348185927,repressed_in_AD
NR2C1,-0.3049997906773316,0.9219678640365601,0.9961943348185927,repressed_in_AD
PITX2,-0.3084398038710457,0.9207541346549988,0.9961943348185927,repressed_in_AD
ZNF804A,-0.3093676729437504,0.9207541346549988,0.9961943348185927,repressed_in_AD
NFYC,-0.31320189847007035,0.9207541346549988,0.9961943348185927,repressed_in_AD
KLF13,-0.31491999480451677,0.9207541346549988,0.9961943348185927,repressed_in_AD
MXD1,-0.32744650359241784,0.9160852432250977,0.9961943348185927,repressed_in_AD
ZBTB7A,-0.3275438225008684,0.9160852432250977,0.9961943348185927,repressed_in_AD
SMAD6,-0.33292482865615575,0.9160852432250977,0.9961943348185927,repressed_in_AD
NOTO,-0.337906398249453,0.9160852432250977,0.9961943348185927,repressed_in_AD
KAT7,-0.34114312904043337,0.9160852432250977,0.9961943348185927,repressed_in_AD
SOX10,-0.34964143978348156,0.9160852432250977,0.9961943348185927,repressed_in_AD
DACH1,-0.35557987604606284,0.9160852432250977,0.9961943348185927,repressed_in_AD
SMAD2,-0.3762851721691356,0.9141461849212646,0.9961943348185927,repressed_in_AD
POU4F1,-0.38102226540182255,0.9132930040359497,0.9961943348185927,repressed_in_AD
SOX6,-0.38942157524994025,0.9089063405990601,0.9961943348185927,repressed_in_AD
LITAF,-0.38961429290978666,0.9089063405990601,0.9961943348185927,repressed_in_AD
FOXF1,-0.3914666492655421,0.9089063405990601,0.9961943348185927,repressed_in_AD
FOXO3,-0.3944418438461273,0.9089063405990601,0.9961943348185927,repressed_in_AD
TRERF1,-0.39669556631642056,0.9089063405990601,0.9961943348185927,repressed_in_AD
MEF2A,-0.4001052820416016,0.9089063405990601,0.9961943348185927,repressed_in_AD
MAFG,-0.4011241524742361,0.9089063405990601,0.9961943348185927,repressed_in_AD
RB1,-0.42173927101844755,0.90375816822052,0.9961943348185927,repressed_in_AD
MYBL1,-0.4221156609574877,0.90375816822052,0.9961943348185927,repressed_in_AD
ID2,-0.4285719119514127,0.9008573889732361,0.9961943348185927,repressed_in_AD
TCF21,-0.43139959221681273,0.9008573889732361,0.9961943348185927,repressed_in_AD
MYF5,-0.4413670061895555,0.8971976637840271,0.9961943348185927,repressed_in_AD
PGR,-0.4467526932153228,0.8944098949432373,0.9961943348185927,repressed_in_AD
NR4A3,-0.44856164447969893,0.8944098949432373,0.9961943348185927,repressed_in_AD
ZFPM2,-0.4786991628239502,0.880066454410553,0.9961943348185927,repressed_in_AD
PRRX1,-0.48883641738447586,0.8738575577735901,0.9961943348185927,repressed_in_AD
EGR3,-0.49698744234940095,0.8677031397819519,0.9961943348185927,repressed_in_AD
NR1I3,-0.498670454336327,0.8677031397819519,0.9961943348185927,repressed_in_AD
PLAG1,-0.5006790596566884,0.8677031397819519,0.9961943348185927,repressed_in_AD
TEF,-0.503103357621634,0.8677031397819519,0.9961943348185927,repressed_in_AD
SP4,-0.5041355671125612,0.8677031397819519,0.9961943348185927,repressed_in_AD
ZFX,-0.5122154439682854,0.8670444488525391,0.9961943348185927,repressed_in_AD
RORA,-0.5136197673153956,0.8670444488525391,0.9961943348185927,repressed_in_AD
GLI1,-0.5194577280728213,0.8645843267440796,0.9961943348185927,repressed_in_AD
EP300,-0.5213626892734206,0.8645843267440796,0.9961943348185927,repressed_in_AD
GRHL3,-0.5328841131322658,0.8591089248657227,0.9961943348185927,repressed_in_AD
KAT2B,-0.5410428858452895,0.8560982942581177,0.9961943348185927,repressed_in_AD
ATF7,-0.5443910128817453,0.8560982942581177,0.9961943348185927,repressed_in_AD
KLF11,-0.546772670962903,0.8560982942581177,0.9961943348185927,repressed_in_AD
TFCP2,-0.5552274110500285,0.8540881276130676,0.9961943348185927,repressed_in_AD
ID3,-0.5685323777896555,0.8474037051200867,0.9961943348185927,repressed_in_AD
PITX3,-0.5888052804454844,0.8372390866279602,0.9961943348185927,repressed_in_AD
BHLHE40,-0.5954360006362056,0.835185170173645,0.9961943348185927,repressed_in_AD
HDAC4,-0.6137871394317427,0.8206073045730591,0.9961943348185927,repressed_in_AD
DNMT1,-0.6261368098063432,0.8160088062286377,0.9961943348185927,repressed_in_AD
BHLHE41,-0.6358452072042827,0.8082011938095093,0.9961943348185927,repressed_in_AD
TEAD1,-0.6415360556281778,0.8077001571655273,0.9961943348185927,repressed_in_AD
HMGA2,-0.650665561680339,0.8033527731895447,0.9961943348185927,repressed_in_AD
NPM1,-0.6656551534904642,0.7958271503448486,0.9961943348185927,repressed_in_AD
FOXL2,-0.6661368558209704,0.7958271503448486,0.9961943348185927,repressed_in_AD
IRX1,-0.6767791657146494,0.7924834489822388,0.9961943348185927,repressed_in_AD
BCL11B,-0.6873174040854733,0.7860086560249329,0.9961943348185927,repressed_in_AD
MEF2B,-0.7098470945258654,0.7690714597702026,0.9961943348185927,repressed_in_AD
RUNX2,-0.710468275201799,0.7690714597702026,0.9961943348185927,repressed_in_AD
SOX11,-0.7213436438152298,0.7673062682151794,0.9961943348185927,repressed_in_AD
MBD2,-0.7324922159236403,0.7620048522949219,0.9961943348185927,repressed_in_AD
JARID2,-0.7336098907794064,0.7620048522949219,0.9961943348185927,repressed_in_AD
NEUROG2,-0.7613009970761743,0.7410584092140198,0.9961943348185927,repressed_in_AD
HES1,-0.7623749959581086,0.7410584092140198,0.9961943348185927,repressed_in_AD
ZNF362,-0.7640186655654453,0.7410584092140198,0.9961943348185927,repressed_in_AD
HDAC9,-0.7912194291061156,0.7311466932296753,0.9961943348185927,repressed_in_AD
NAB2,-0.8081762151378734,0.7292038202285767,0.9961943348185927,repressed_in_AD
HOXB13,-0.8104148373194191,0.7292038202285767,0.9961943348185927,repressed_in_AD
ESR2,-0.812526414738232,0.7291671633720398,0.9961943348185927,repressed_in_AD
DBP,-0.8393958785056699,0.7182253003120422,0.9961943348185927,repressed_in_AD
KDM5B,-0.8526302497231818,0.7089830636978149,0.9961943348185927,repressed_in_AD
AIP,-0.8562229182520076,0.7073940634727478,0.9961943348185927,repressed_in_AD
NCOR1,-0.8567241956624456,0.7073940634727478,0.9961943348185927,repressed_in_AD
MZF1,-0.8737662030482407,0.6939342021942139,0.9961943348185927,repressed_in_AD
MAFB,-0.8869933808785644,0.6909597516059875,0.9961943348185927,repressed_in_AD
FEZF2,-0.8970168547974611,0.6887896656990051,0.9961943348185927,repressed_in_AD
KLF7,-0.900996987284981,0.6868427395820618,0.9961943348185927,repressed_in_AD
SALL4,-0.915812462910589,0.6795854568481445,0.9961943348185927,repressed_in_AD
IRF8,-0.9290964576725198,0.6750742197036743,0.9961943348185927,repressed_in_AD
ZNF382,-0.9317533269444038,0.6744628548622131,0.9961943348185927,repressed_in_AD
SP7,-0.9347846343008289,0.6734828948974609,0.9961943348185927,repressed_in_AD
NFATC2,-0.9387727922614991,0.6715565323829651,0.9961943348185927,repressed_in_AD
ZBTB33,-0.9409641275778463,0.671414852142334,0.9961943348185927,repressed_in_AD
BCL3,-0.9412428652738803,0.671414852142334,0.9961943348185927,repressed_in_AD
ZNF148,-0.9441595923574099,0.671414852142334,0.9961943348185927,repressed_in_AD
NFYB,-0.9504158313381944,0.6685627102851868,0.9961943348185927,repressed_in_AD
EBF1,-0.9506304298246883,0.6685627102851868,0.9961943348185927,repressed_in_AD
ELK3,-0.9542392681540587,0.6685627102851868,0.9961943348185927,repressed_in_AD
CREB3L1,-0.9577344188797208,0.6685627102851868,0.9961943348185927,repressed_in_AD
JDP2,-0.9658938350772667,0.6685627102851868,0.9961943348185927,repressed_in_AD
ZFHX3,-0.9687236800208421,0.6685627102851868,0.9961943348185927,repressed_in_AD
ZNF699,-0.9869538931307837,0.657902181148529,0.9961943348185927,repressed_in_AD
HOXB4,-0.9963866081833684,0.6546177864074707,0.9961943348185927,repressed_in_AD
ZNF331,-1.0095669313858848,0.6509076356887817,0.9961943348185927,repressed_in_AD
GFI1,-1.0102880531627199,0.6509076356887817,0.9961943348185927,repressed_in_AD
ZBTB14,-1.0317481265853787,0.6394413113594055,0.9961943348185927,repressed_in_AD
FOXO1,-1.0513512378633143,0.6314018964767456,0.9961943348185927,repressed_in_AD
HOXB1,-1.0641364310328563,0.6265382170677185,0.9961943348185927,repressed_in_AD
VSX2,-1.0765929461537451,0.620574951171875,0.9961943348185927,repressed_in_AD
TSC22D1,-1.0896814205894336,0.6144812703132629,0.9961943348185927,repressed_in_AD
MTA3,-1.090646364333447,0.6144812703132629,0.9961943348185927,repressed_in_AD
FOXJ1,-1.0944151854560376,0.6144812703132629,0.9961943348185927,repressed_in_AD
NKX2-2,-1.1099824199978465,0.6115764379501343,0.9961943348185927,repressed_in_AD
SCX,-1.1120379285893744,0.6115764379501343,0.9961943348185927,repressed_in_AD
ZNF384,-1.1227875754348389,0.60774165391922,0.9961943348185927,repressed_in_AD
EPAS1,-1.1235155408499522,0.60774165391922,0.9961943348185927,repressed_in_AD
MAF,-1.1314938409944575,0.60774165391922,0.9961943348185927,repressed_in_AD
NCOR2,-1.1614352124021072,0.5912059545516968,0.9961943348185927,repressed_in_AD
DLX5,-1.1687335898400342,0.5885259509086609,0.9961943348185927,repressed_in_AD
NR6A1,-1.1739169013544728,0.5885259509086609,0.9961943348185927,repressed_in_AD
SFPQ,-1.1994676309298684,0.5727806687355042,0.9961943348185927,repressed_in_AD
ZFP42,-1.2402336546002604,0.5515173077583313,0.9961943348185927,repressed_in_AD
HLF,-1.2415099781545946,0.5515173077583313,0.9961943348185927,repressed_in_AD
RFX1,-1.243148215233549,0.5515173077583313,0.9961943348185927,repressed_in_AD
FOXF2,-1.2576350619828258,0.5515173077583313,0.9961943348185927,repressed_in_AD
NOTCH1,-1.2647942131129364,0.5515173077583313,0.9961943348185927,repressed_in_AD
HMGA1,-1.2720437773860989,0.5483521819114685,0.9961943348185927,repressed_in_AD
CRX,-1.2837976672948157,0.5440641641616821,0.9961943348185927,repressed_in_AD
RARB,-1.2860740293265354,0.5440641641616821,0.9961943348185927,repressed_in_AD
BCL6,-1.2900615885531614,0.5440641641616821,0.9961943348185927,repressed_in_AD
PML,-1.3025614822196232,0.5425777435302734,0.9961943348185927,repressed_in_AD
DNMT3A,-1.3364516405057703,0.5175448656082153,0.9961943348185927,repressed_in_AD
TBPL2,-1.3434793608085562,0.5133185982704163,0.9961943348185927,repressed_in_AD
KLF1,-1.3461263380412278,0.5131698250770569,0.9961943348185927,repressed_in_AD
MYRF,-1.3487998751775259,0.5131698250770569,0.9961943348185927,repressed_in_AD
FOXP1,-1.3536781546109842,0.5131698250770569,0.9961943348185927,repressed_in_AD
KLF2,-1.4391237676691335,0.4704430103302002,0.9961943348185927,repressed_in_AD
SOX3,-1.4415744357444358,0.4704430103302002,0.9961943348185927,repressed_in_AD
HDAC1,-1.4550895653697165,0.46540823578834534,0.9961943348185927,repressed_in_AD
TBX21,-1.4732938646571208,0.45917558670043945,0.9961943348185927,repressed_in_AD
HOXD13,-1.474322355692542,0.45917558670043945,0.9961943348185927,repressed_in_AD
NR1D1,-1.4807437144676252,0.45917558670043945,0.9961943348185927,repressed_in_AD
NR0B1,-1.5066334313836551,0.44970619678497314,0.9961943348185927,repressed_in_AD
RORC,-1.5436908322492628,0.42890045046806335,0.9961943348185927,repressed_in_AD
TRPS1,-1.545260938337801,0.42890045046806335,0.9961943348185927,repressed_in_AD
PLAGL1,-1.5475417783961927,0.42890045046806335,0.9961943348185927,repressed_in_AD
EOMES,-1.5536199246741575,0.42890045046806335,0.9961943348185927,repressed_in_AD
SMARCA4,-1.5887030280554522,0.41479459404945374,0.9961943348185927,repressed_in_AD
FOXG1,-1.5904402018092658,0.41479459404945374,0.9961943348185927,repressed_in_AD
SOX4,-1.5969203668530136,0.41479459404945374,0.9961943348185927,repressed_in_AD
MEIS1,-1.6059841444844214,0.41479459404945374,0.9961943348185927,repressed_in_AD
NFE2L3,-1.6323341004268956,0.41479459404945374,0.9961943348185927,repressed_in_AD
ID4,-1.6431860717485764,0.40851208567619324,0.9961943348185927,repressed_in_AD
PBRM1,-1.6452558876979633,0.40851208567619324,0.9961943348185927,repressed_in_AD
TBX5,-1.683885892849926,0.3877166509628296,0.9961943348185927,repressed_in_AD
SRF,-1.693894067116191,0.3847139775753021,0.9961943348185927,repressed_in_AD
STAT4,-1.6976956864661144,0.3847139775753021,0.9961943348185927,repressed_in_AD
HLX,-1.7032112638777375,0.3847139775753021,0.9961943348185927,repressed_in_AD
KDM5D,-1.704291349836514,0.3847139775753021,0.9961943348185927,repressed_in_AD
NR2F1,-1.7460103778623606,0.37701866030693054,0.9961943348185927,repressed_in_AD
PRDM1,-1.7506678356163603,0.3760036826133728,0.9961943348185927,repressed_in_AD
EBF3,-1.7550571661208085,0.3752216398715973,0.9961943348185927,repressed_in_AD
FOSB,-1.8191071907346121,0.3413804769515991,0.9961943348185927,repressed_in_AD
NFAT5,-1.829221925186893,0.339064359664917,0.9961943348185927,repressed_in_AD
HOXA5,-1.8300526632831309,0.339064359664917,0.9961943348185927,repressed_in_AD
HIPK2,-1.874107359970007,0.32249075174331665,0.9961943348185927,repressed_in_AD
LMX1B,-1.8748543498879138,0.32249075174331665,0.9961943348185927,repressed_in_AD
SIN3A,-1.8866744160011049,0.32249075174331665,0.9961943348185927,repressed_in_AD
EN1,-1.8981404318192268,0.31784114241600037,0.9961943348185927,repressed_in_AD
YAP1,-1.9028454071972118,0.31784114241600037,0.9961943348185927,repressed_in_AD
PROX1,-1.9182223194357308,0.3143872320652008,0.9961943348185927,repressed_in_AD
HEY2,-1.9330428019144965,0.30934444069862366,0.9961943348185927,repressed_in_AD
SIX1,-1.9411369593349277,0.3063824474811554,0.9961943348185927,repressed_in_AD
NFIL3,-1.9462354340489985,0.30557897686958313,0.9961943348185927,repressed_in_AD
MSX1,-1.9480750561791298,0.30557897686958313,0.9961943348185927,repressed_in_AD
TBX3,-1.9616878218778462,0.3003259301185608,0.9961943348185927,repressed_in_AD
TWIST1,-2.0006508989806395,0.28517067432403564,0.9961943348185927,repressed_in_AD
ING4,-2.0338139066271004,0.27275583148002625,0.9961943348185927,repressed_in_AD
FOXA3,-2.038265558691073,0.27275583148002625,0.9961943348185927,repressed_in_AD
EGR4,-2.123521933813063,0.23420114815235138,0.9961943348185927,repressed_in_AD
HAND2,-2.1245036563477475,0.23420114815235138,0.9961943348185927,repressed_in_AD
NKX2-5,-2.136344069219571,0.23420114815235138,0.9961943348185927,repressed_in_AD
ZBED1,-2.1529664527094203,0.2275635004043579,0.9961943348185927,repressed_in_AD
FOXN1,-2.153338384510564,0.2275635004043579,0.9961943348185927,repressed_in_AD
SOX2,-2.1893940166168466,0.21489380300045013,0.9961943348185927,repressed_in_AD
HIC1,-2.2208640584600663,0.2055450677871704,0.9961943348185927,repressed_in_AD
HHEX,-2.2448489789354986,0.19559654593467712,0.9961943348185927,repressed_in_AD
RXRB,-2.26780215894383,0.18776002526283264,0.9961943348185927,repressed_in_AD
ZBTB7B,-2.3345380088926624,0.17510610818862915,0.9961943348185927,repressed_in_AD
TBX18,-2.3513906256253025,0.17510610818862915,0.9961943348185927,repressed_in_AD
MYOG,-2.3617102186116283,0.17510610818862915,0.9961943348185927,repressed_in_AD
SMAD3,-2.4005049669182656,0.1699906289577484,0.9961943348185927,repressed_in_AD
PAX3,-2.431603999936226,0.16022957861423492,0.9961943348185927,repressed_in_AD
PAWR,-2.5447232408044247,0.13990847766399384,0.9961943348185927,repressed_in_AD
ZBTB18,-2.5879448059158494,0.12604433298110962,0.9961943348185927,repressed_in_AD
MSC,-2.6584002641754325,0.10919259488582611,0.9961943348185927,repressed_in_AD
SOX9,-2.8985430439822006,0.06665186583995819,0.9961943348185927,repressed_in_AD
RARG,-3.1026287680142346,0.049127690494060516,0.9961943348185927,repressed_in_AD
VHL,-3.186231368059814,0.040407825261354446,0.9961943348185927,repressed_in_AD
KLF3,-3.290650028574498,0.040407825261354446,0.9961943348185927,repressed_in_AD
RFX5,-3.3683059877403876,0.03727961331605911,0.9961943348185927,repressed_in_AD
ZBTB4,-3.4082887155622923,0.034911949187517166,0.9961943348185927,repressed_in_AD
KLF9,-3.486839427590877,0.034812476485967636,0.9961943348185927,repressed_in_AD
RFXAP,-4.185228846287449,0.004579715430736542,0.7316095400601625,repressed_in_AD
RFXANK,-5.0484174474605785,9.612245776224881e-05,0.020474083503358997,repressed_in_AD
