"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"COA6",106.497714679094,-0.855011388668581,-0.513876181134532,0.339809632735849,0.011864528878371,0.702140737525703,"down_in_AD"
"FZD8",21.8001392866389,-2.84782427110119,-0.28621802548251,1.13357625872609,0.0119964875415996,0.706849809601759,"down_in_AD"
"GPR35",269.325011907874,-0.860638662256969,-0.510156737043415,0.344226790476586,0.0124120319294061,0.728154551406417,"down_in_AD"
"MPZL2",109.177497830347,-2.67210006022525,-0.274272359564468,1.06965704193882,0.0124864323597666,0.72847032832913,"down_in_AD"
"RPS26",1164.97321083935,-1.12096661086013,-0.508557725731388,0.448927881854171,0.0125253921420261,0.72847032832913,"down_in_AD"
"EGFR",19.7699268086186,-2.48129974335889,-0.334481968118988,0.994417752478604,0.0125875961584607,0.728946072815926,"down_in_AD"
"SEMA4B",417.956544931284,-0.888558572611307,-0.510716733497834,0.356407743673694,0.0126634750332596,0.730206276169968,"down_in_AD"
"ADCY1",195.17350662183,1.9068052367118,0.447703712082068,0.76566567059548,0.0127603407146607,0.731946132750837,"up_in_AD"
"SASH3",2672.05711602945,0.85238350547413,0.516224809063154,0.342429078430812,0.0128021409122654,0.731946132750837,"up_in_AD"
"MFSD2A",362.476925705716,1.02370486977173,0.528288699537448,0.412042240018789,0.0129745955856434,0.73867602631682,"up_in_AD"
"EVC",78.8133945844547,-1.60188411673203,-0.445129960381058,0.645395915066531,0.013064076772627,0.73874970069258,"down_in_AD"
"FEZ1",107.354981772969,-1.77058901909966,-0.41232689584371,0.713533792387023,0.0130853908297285,0.73874970069258,"down_in_AD"
"LPIN1",550.681152393037,0.920423457435645,0.521720439851288,0.371302884103338,0.0131787514421105,0.740920388368323,"up_in_AD"
"ENDOD1",61.4818177258932,1.05137973906345,0.52340886842131,0.426605278241198,0.013719466415954,0.762142968132762,"up_in_AD"
"STON1",55.6376811134739,1.91213589652682,0.439785149709364,0.775900309930131,0.0137239314101697,0.762142968132762,"up_in_AD"
"STON1-GTF2A1L",17.8386333351432,2.97319592597422,0.309406690284955,1.20683001396879,0.0137533780964153,0.762142968132762,"up_in_AD"
"GRIN2D",254.669762672058,1.3367514147912,0.510164007600412,0.542756999846922,0.0137821747739119,0.762142968132762,"up_in_AD"
