"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"PPARG",278.92911063188,0.877629596229877,0.484151308111114,0.382840198079455,0.0218815591681413,0.964862345933758,"up_in_AD"
"PPARGC1A",20.6173608026147,2.78891704893558,0.480599109710286,0.91967987751498,0.00242547739999015,0.316606072247933,"up_in_AD"
"PPARGC1B",890.338787145458,0.183362674701762,0.120589861407415,0.303905266770207,0.546272743127119,0.999997691821602,"up_in_AD"
"PPAT",173.822110697916,0.132872572780229,0.0890152360125911,0.295462955445075,0.652919737817437,0.999997691821602,"up_in_AD"
"PPCDC",76.9671149079641,-0.48675366293795,-0.173636512285126,0.558956424081108,0.383849287778032,0.999997691821602,"down_in_AD"
"PPCS",387.352884354985,-0.250272434366463,-0.144456175369946,0.358597156233786,0.485226690404559,0.999997691821602,"down_in_AD"
"PPDPF",111.09277117946,-0.492757927834684,-0.118182068943006,0.737573933929422,0.504082930859373,0.999997691821602,"down_in_AD"
"PPEF2",86.0306426427689,0.0499664023655889,0.0185933464407613,0.546085500535731,0.927095918693464,0.999997691821602,"up_in_AD"
"PPFIA1",756.320610785598,0.10615174672353,0.0759290240150738,0.265454112330286,0.689239475490219,0.999997691821602,"up_in_AD"
"PPFIA3",35.7092777073292,0.144593015072324,0.0382426008068869,0.701645629089598,0.836730777017436,0.999997691821602,"up_in_AD"
"PPFIA4",12.4546388767367,-2.70824942685645,-0.355289951747492,1.05764883048761,0.0104481967406729,0.652673697323608,"down_in_AD"
"PPFIBP1",405.091879716958,0.11931796103981,0.0874048049580155,0.254211466674035,0.638808772693391,0.999997691821602,"up_in_AD"
"PPFIBP2",715.947893846657,0.322118367554952,0.22850790980012,0.269890255087375,0.232667306429245,0.999997691821602,"up_in_AD"
"PPHLN1",760.214956964832,-4.67721860977325e-05,-3.32712430100124e-05,0.267752333567571,0.999860621924465,0.999997691821602,"down_in_AD"
"PPIA",5912.7415190387,0.0710994769128868,0.0549530476566507,0.227990462964202,0.755152352720239,0.999997691821602,"up_in_AD"
"PPIB",2222.96068494721,-0.156322587875081,-0.124977946935449,0.210311135708097,0.45730490477749,0.999997691821602,"down_in_AD"
"PPIC",82.7345350231343,-1.7379229427586,-0.557336282834148,0.583707605222291,0.00290717590112868,0.338159693395942,"down_in_AD"
"PPID",223.986945968872,0.248464226313584,0.13101666858261,0.399379163223828,0.533858912832357,0.999997691821602,"up_in_AD"
"PPIE",213.074704780964,-0.0335854741008891,-0.0228176418322714,0.288592888188164,0.907354038701058,0.999997691821602,"down_in_AD"
"PPIF",1148.44259345732,0.633571648545624,0.38746544577812,0.33747365582079,0.0604638567706677,0.999997691821602,"up_in_AD"
"PPIG",1702.16114801514,0.120031262341525,0.097943156244638,0.199785913504072,0.54797358587022,0.999997691821602,"up_in_AD"
"PPIH",147.114545139256,-0.128376692428266,-0.0801290089669264,0.32592008897968,0.693662188899533,0.999997691821602,"down_in_AD"
"PPIL1",207.293157496291,-0.245729884238204,-0.147668215838739,0.341653446660887,0.471994753737167,0.999997691821602,"down_in_AD"
"PPIL2",594.379257740628,-0.152616899585931,-0.101934167075978,0.295884261581042,0.605994580697732,0.999997691821602,"down_in_AD"
"PPIL3",140.77053364477,-0.226751327735236,-0.133623237887227,0.350081688414899,0.517172687935358,0.999997691821602,"down_in_AD"
"PPIL4",456.119453942289,-0.107001509828369,-0.0814757959683492,0.235101126237475,0.649015917638048,0.999997691821602,"down_in_AD"
"PPIL6",149.923538871692,0.251807166232225,0.107644809269715,0.488329463595046,0.606098769975177,0.999997691821602,"up_in_AD"
"PPIP5K1",489.17853493747,-0.0330030557745768,-0.0144159359003418,0.477037068326355,0.944843620538345,0.999997691821602,"down_in_AD"
"PPIP5K2",2601.21259658838,-0.150385890538173,-0.0888960356974131,0.348851350753987,0.66640384491591,0.999997691821602,"down_in_AD"
"PPL",36.4484026019238,-0.356301840963499,-0.113178361711285,0.611612123686206,0.560188347944736,0.999997691821602,"down_in_AD"
"PPM1A",736.445251273771,0.0845118979798385,0.0699477002324835,0.191880635218843,0.659618493430449,0.999997691821602,"up_in_AD"
"PPM1B",859.207372355584,-0.187619333144892,-0.145279897063923,0.226589803966439,0.407663063218487,0.999997691821602,"down_in_AD"
"PPM1D",234.553529084165,-0.426622578264544,-0.289254104506124,0.288436560711699,0.139117239302129,0.999997691821602,"down_in_AD"
"PPM1E",12.8034338441868,-1.41260867837815,-0.227339478161991,0.934034045500731,0.13043877996459,0.999997691821602,"down_in_AD"
"PPM1F",359.875743998698,0.0171565453714813,0.0109853721287096,0.315064114099161,0.956573345337831,0.999997691821602,"up_in_AD"
"PPM1G",1260.66433592732,0.029471701911741,0.0200367386046106,0.288550350544666,0.918647837203812,0.999997691821602,"up_in_AD"
"PPM1H",567.960627099877,0.030669746945437,0.0207836966035449,0.290057025984977,0.915791058180941,0.999997691821602,"up_in_AD"
"PPM1K",469.709018815688,0.399757241933435,0.264864207617561,0.301270298943677,0.184539917011804,0.999997691821602,"up_in_AD"
"PPM1L",754.011264407416,-0.151144201833495,-0.0775531801657127,0.408441292263405,0.711344320830543,0.999997691821602,"down_in_AD"
"PPM1M",384.149371218988,-0.172560094043673,-0.111248709375086,0.311487038923484,0.579587031182518,0.999997691821602,"down_in_AD"
"PPM1N",230.156678738034,-0.162917552543577,-0.02366849520164,1.01428096516535,0.872389794296069,0.999997691821602,"down_in_AD"
"PPME1",211.919897969331,-0.46796749826506,-0.290528571545054,0.326653056591355,0.151968391967401,0.999997691821602,"down_in_AD"
"PPOX",57.5229639464812,-0.479809970715316,-0.197669165538789,0.498203715860429,0.335507442109079,0.999997691821602,"down_in_AD"
"PPP1CA",1294.93222900792,0.00898362970226277,0.00667819031830647,0.2469992928385,0.970986478050583,0.999997691821602,"up_in_AD"
"PPP1CB",2359.21518048186,0.313240018139502,0.257874828266458,0.195119111521023,0.108410542504386,0.999997691821602,"up_in_AD"
"PPP1CC",1453.89667186217,0.053648554350964,0.0433744049487559,0.204670960823012,0.793228166684865,0.999997691821602,"up_in_AD"
"PPP1R10",1174.58502786502,0.115328459624415,0.0956616871701532,0.190698198359169,0.545332142498409,0.999997691821602,"up_in_AD"
"PPP1R11",339.06442101238,0.208754371923032,0.151106822276834,0.260055999139855,0.422131654578399,0.999997691821602,"up_in_AD"
"PPP1R12A",2112.83326275949,-0.471702421772881,-0.204120487575743,0.476251221428966,0.321954832715472,0.999997691821602,"down_in_AD"
"PPP1R12B",725.684194160876,0.394655223786626,0.231210251195215,0.355196126436067,0.266529176006,0.999997691821602,"up_in_AD"
"PPP1R12C",609.204244764967,0.319117319994967,0.178637088248651,0.374357891003376,0.393970402294571,0.999997691821602,"up_in_AD"
"PPP1R13B",251.26143865632,-0.555295446796359,-0.392679074232525,0.269275546543933,0.0391903192682687,0.999997691821602,"down_in_AD"
"PPP1R13L",20.8709106760544,0.528038348561023,0.076143711810751,1.03368682715678,0.609470028149188,0.999997691821602,"up_in_AD"
"PPP1R14B",249.120340505665,0.21555939751256,0.154325860053977,0.265303798019569,0.41650465335333,0.999997691821602,"up_in_AD"
"PPP1R14C",112.04185341462,-0.349251581185741,-0.05328694917896,0.979155995151518,0.721326622956311,0.999997691821602,"down_in_AD"
"PPP1R15A",387.193399994586,0.79004600414034,0.364934037904876,0.458751682745619,0.0850396676661294,0.999997691821602,"up_in_AD"
"PPP1R15B",1351.30446799461,0.14419189997934,0.119019401153835,0.193457970699571,0.45606640532494,0.999997691821602,"up_in_AD"
"PPP1R16A",68.2299948249602,0.325273123745509,0.136058332910918,0.498030202388466,0.513679388143825,0.999997691821602,"up_in_AD"
"PPP1R16B",2387.11480757749,-0.270460751884369,-0.106082087453929,0.52005256447876,0.603018787882546,0.999997691821602,"down_in_AD"
"PPP1R18",2057.66828509399,0.136902839611088,0.0999274907283516,0.256003011894477,0.592808615908388,0.999997691821602,"up_in_AD"
"PPP1R1A",12.1860375855479,1.27971156148474,0.227597168319601,0.915297977689934,0.162072064404471,0.999997691821602,"up_in_AD"
"PPP1R2",689.349932748419,-0.0930088337243413,-0.0684538071689479,0.251594896496402,0.711623208984466,0.999997691821602,"down_in_AD"
"PPP1R21",533.270196039526,0.0564701600282292,0.0454086168534258,0.207571247469342,0.785582084499799,0.999997691821602,"up_in_AD"
"PPP1R26",192.153494602065,-0.180705312386195,-0.0843544904621985,0.447934275873888,0.686639823222158,0.999997691821602,"down_in_AD"
"PPP1R35",48.8218850148059,0.716867814699148,0.284511584389856,0.522397087029238,0.169980613921926,0.999997691821602,"up_in_AD"
"PPP1R37",216.172311568129,-0.0451258356928358,-0.0203523985124424,0.46362091169977,0.92246157080959,0.999997691821602,"down_in_AD"
"PPP1R3B",286.564567636387,0.91732871691018,0.556827967150767,0.341128006132951,0.00716440751416393,0.533973960121398,"up_in_AD"
"PPP1R3D",125.770354226439,0.104771872890959,0.0588428125369604,0.371912348458298,0.778164968065687,0.999997691821602,"up_in_AD"
"PPP1R3E",202.809846421029,-0.350828624800124,-0.237263298826684,0.289798299429937,0.226050327389483,0.999997691821602,"down_in_AD"
"PPP1R3F",40.8165254284247,-0.375824810585814,-0.0824241280386531,0.784476020819555,0.631883495957331,0.999997691821602,"down_in_AD"
"PPP1R3G",37.4149311115704,-0.0256989092002416,-0.00675584954746707,0.70291686377409,0.970835532813941,0.999997691821602,"down_in_AD"
"PPP1R7",339.511170777085,0.0374151233530587,0.0233437001425353,0.326626990951829,0.908801809205033,0.999997691821602,"up_in_AD"
"PPP1R8",328.547337357672,-0.0475424519286002,-0.0324066859369219,0.287051449807364,0.868453290408218,0.999997691821602,"down_in_AD"
"PPP1R9A",366.624102853081,-0.52805778903622,-0.13981554143337,0.689401481367401,0.443696797091838,0.999997691821602,"down_in_AD"
"PPP1R9B",2269.49501647374,0.0400507136040658,0.0253062653562915,0.321018030600225,0.900712312043743,0.999997691821602,"up_in_AD"
"PPP2CA",1196.86576051821,0.101041004876022,0.0825822616648411,0.198850609048774,0.611365545757497,0.999997691821602,"up_in_AD"
"PPP2CB",469.458909773189,-0.105642742662743,-0.0773608408161366,0.253986000257832,0.677454468390442,0.999997691821602,"down_in_AD"
"PPP2R1A",1211.11791557774,-0.0946749584009047,-0.067385475184052,0.267248027503012,0.72314496097149,0.999997691821602,"down_in_AD"
"PPP2R1B",274.348583709601,0.357209936438593,0.220934341968656,0.331462057872444,0.281176713570301,0.999997691821602,"up_in_AD"
"PPP2R2A",460.326080497331,0.214231256638022,0.165710819536029,0.227806476700044,0.347007817186343,0.999997691821602,"up_in_AD"
"PPP2R2B",11.6019430371504,-0.644729031304448,-0.0532257857481648,1.37076144061204,0.63810946846239,0.999997691821602,"down_in_AD"
"PPP2R2D",345.144536271733,-0.0814316362558125,-0.0605203317152352,0.246987971918011,0.741627565755027,0.999997691821602,"down_in_AD"
"PPP2R3A",217.610697629502,-0.412594275634363,-0.227893657891581,0.376093050338065,0.272617914496263,0.999997691821602,"down_in_AD"
"PPP2R3B",64.8405302347966,-0.198182140547506,-0.0993395780690084,0.418203518570167,0.635578904584149,0.999997691821602,"down_in_AD"
"PPP2R3C",250.350707423328,-0.436371854942557,-0.258334131341723,0.347055560096475,0.208625313242453,0.999997691821602,"down_in_AD"
"PPP2R5A",319.678253613189,0.146652959323822,0.103299907565282,0.27275096613115,0.590797432567048,0.999997691821602,"up_in_AD"
"PPP2R5B",124.598605385564,-0.121958835052607,-0.0523788963170848,0.483118651289875,0.800700405237661,0.999997691821602,"down_in_AD"
"PPP2R5C",875.00945378416,-0.0566709231956574,-0.0462702074172517,0.199237588050191,0.776074040814034,0.999997691821602,"down_in_AD"
"PPP2R5D",283.027345327797,0.0760210843126712,0.0410613011532098,0.388220082528209,0.844751402677254,0.999997691821602,"up_in_AD"
"PPP2R5E",621.073135357195,0.112337673081309,0.0907161266915827,0.205345514804484,0.584332976027088,0.999997691821602,"up_in_AD"
"PPP3CA",1132.15980970696,-0.082250998077586,-0.0599370502964305,0.256276161335953,0.748250753952648,0.999997691821602,"down_in_AD"
"PPP3CB",585.065147888769,0.132223529568692,0.108751594156165,0.195399443935684,0.498606950082143,0.999997691821602,"up_in_AD"
"PPP3CC",83.8236503824606,0.133241926995493,0.073571644616299,0.379004469093262,0.725170017596172,0.999997691821602,"up_in_AD"
"PPP3R1",949.074424536026,-0.00780901542908002,-0.0063736479408902,0.199500790673243,0.968776554099261,0.999997691821602,"down_in_AD"
"PPP4C",580.217677261813,0.0866899776227432,0.0629747367235022,0.258138324107178,0.737000864886521,0.999997691821602,"up_in_AD"
"PPP4R1",356.201688586532,-0.130282488952485,-0.0925662513081398,0.268074796235685,0.626972090637394,0.999997691821602,"down_in_AD"
"PPP4R2",808.736818767989,-0.180500935166176,-0.146331294338454,0.202917242562526,0.37371841247316,0.999997691821602,"down_in_AD"
"PPP4R3A",1004.7511167929,0.0748938844143298,0.0638889201343647,0.174513140519633,0.667807519933976,0.999997691821602,"up_in_AD"
"PPP4R3B",1004.11265400913,0.00871442993835644,0.00675591507985394,0.226373640168204,0.969292395751714,0.999997691821602,"up_in_AD"
"PPP5C",407.344232003969,-0.157429294931355,-0.112718509739842,0.264436783481463,0.551617486292076,0.999997691821602,"down_in_AD"
"PPP6C",583.079793072262,0.00427658578344846,0.00338160828749459,0.216262472886729,0.98422287812752,0.999997691821602,"up_in_AD"
"PPP6R1",1676.20900517052,0.145881476235458,0.090774195004225,0.328111743282786,0.656602249427986,0.999997691821602,"up_in_AD"
"PPP6R2",619.471016161158,-0.148007198338467,-0.104313934994883,0.271639877982007,0.585846024766826,0.999997691821602,"down_in_AD"
"PPP6R3",1378.48269248651,-0.027365303731415,-0.0213825206067853,0.222302922876928,0.90202857409501,0.999997691821602,"down_in_AD"
"PPRC1",654.138485323898,0.123337620748097,0.0748538124271841,0.338814261222396,0.715837667507949,0.999997691821602,"up_in_AD"
"PPT1",5780.1709494443,0.414002693494626,0.323998982433081,0.22220513186986,0.0624404043621993,0.999997691821602,"up_in_AD"
"PPT2",60.4747680376889,-0.0338998580573376,-0.00825458493482084,0.740425080536923,0.96348215735653,0.999997691821602,"down_in_AD"
"PPTC7",684.492827929987,-0.0173336525281249,-0.014257480421359,0.195240114037368,0.929255795181646,0.999997691821602,"down_in_AD"
"PPWD1",276.206594029311,-0.207804985412723,-0.127534158233942,0.332744651025283,0.532287528986632,0.999997691821602,"down_in_AD"
"PQBP1",270.892224831542,0.203866691361212,0.11889479468791,0.356346558060166,0.56725265982642,0.999997691821602,"up_in_AD"
"PRADC1",85.5854767781495,0.103726163398717,0.0521876476767493,0.418236880278004,0.804128085329834,0.999997691821602,"up_in_AD"
"PRAF2",45.1065034379141,0.602201083515799,0.268125964213476,0.472012931068761,0.20202099433593,0.999997691821602,"up_in_AD"
"PRAG1",546.245600041153,-0.0687656859971644,-0.0444026531937106,0.311126160501118,0.825075403760491,0.999997691821602,"down_in_AD"
"PRAM1",1341.35202961662,0.392397461011063,0.328815932347965,0.18522475169325,0.0341332818008578,0.999997691821602,"up_in_AD"
"PRC1",325.117409973391,0.193251569878763,0.100495822367147,0.405012066889789,0.633255203196158,0.999997691821602,"up_in_AD"
"PRCC",418.35477827845,0.158449650514616,0.117452685475158,0.248688094775509,0.524032299580152,0.999997691821602,"up_in_AD"
"PRCP",939.34485825825,0.298680828073687,0.19066943161184,0.317517136248466,0.346870795060398,0.999997691821602,"up_in_AD"
"PRDM1",699.090225178421,-0.297537698256625,-0.17178464782616,0.3580973883943,0.406038677574096,0.999997691821602,"down_in_AD"
"PRDM10",309.694323984353,-0.343641737115782,-0.242512974801734,0.27054174339421,0.204013904893987,0.999997691821602,"down_in_AD"
"PRDM11",63.4801280632466,0.0180359315221685,0.00853271129996047,0.443587946776639,0.967567587506246,0.999997691821602,"up_in_AD"
"PRDM15",152.608179626187,-0.0302568037741165,-0.0161877696194044,0.391638915607181,0.938419186881078,0.999997691821602,"down_in_AD"
"PRDM16",9.66633084261251,-0.704538814815704,-0.064002714923728,1.30211148729377,0.588456502053933,0.999997691821602,"down_in_AD"
"PRDM2",483.329875116408,-0.260550341289117,-0.180214005675121,0.279913570855671,0.351944480466998,0.999997691821602,"down_in_AD"
"PRDM4",391.265629193977,-0.147555667963377,-0.109286779582774,0.2484763006228,0.552617782249778,0.999997691821602,"down_in_AD"
"PRDM5",9.7396289512218,-2.6382194087973,-0.245199689813637,1.25422222590067,0.0354246644343263,0.999997691821602,"down_in_AD"
"PRDM6",12.0770546019612,-1.92303685947296,-0.0516714675303742,2.27941516380683,0.398862990634979,0.999997691821602,"down_in_AD"
"PRDM7",24.3748897494423,-0.119884143591552,-0.0210202470360105,0.908471032264423,0.895013922486683,0.999997691821602,"down_in_AD"
"PRDX1",3127.95345231206,-0.144223838949025,-0.075436732162018,0.400439268945753,0.718724438319425,0.999997691821602,"down_in_AD"
"PRDX2",422.81147219147,0.155184763288874,0.0982833176659751,0.320404231641129,0.628144198907666,0.999997691821602,"up_in_AD"
"PRDX3",1034.47558293131,0.210044251265151,0.145293361641828,0.281246854133239,0.455164760681449,0.999997691821602,"up_in_AD"
"PRDX4",576.083588364859,0.665593943862271,0.355699734485619,0.395659315580066,0.0925223023035487,0.999997691821602,"up_in_AD"
"PRDX5",884.040662948451,0.164063356312922,0.0804105960722515,0.42994500299114,0.70276439397423,0.999997691821602,"up_in_AD"
"PRDX6",940.028212103561,-0.101625304221929,-0.0698849915610471,0.282985823222468,0.719506812922496,0.999997691821602,"down_in_AD"
"PREB",489.480241539157,-0.0416010295085258,-0.0278837664574786,0.294676363539123,0.88773144367445,0.999997691821602,"down_in_AD"
"PRELID1",834.919982343696,0.0525758600952647,0.0337449079355509,0.314212827451259,0.867113836622246,0.999997691821602,"up_in_AD"
"PRELID2",115.999173001363,0.0249336452455351,0.0101753110609743,0.506297655069756,0.960722448815514,0.999997691821602,"up_in_AD"
"PRELID3A",50.6178125416817,-0.8637959290001,-0.300984115890804,0.565190994274284,0.126431688993455,0.999997691821602,"down_in_AD"
"PRELID3B",552.217243399789,0.0502039013962849,0.0390605703567486,0.224604639557959,0.823129875428144,0.999997691821602,"up_in_AD"
"PRELP",178.961346786422,0.210406486971309,0.0542176511589828,0.716731332265562,0.769091119891132,0.999997691821602,"up_in_AD"
"PREP",367.701610302554,0.137406015161,0.105400050338597,0.231834043855391,0.553387781253667,0.999997691821602,"up_in_AD"
"PREPL",495.17907054398,0.0894249912111412,0.0565565280301172,0.320843154224986,0.780460700029024,0.999997691821602,"up_in_AD"
"PREX1",6501.74827342004,-0.139018018877667,-0.0903079336299039,0.308187824592545,0.651930360054088,0.999997691821602,"down_in_AD"
"PREX2",738.741045065076,0.0594255970135113,0.0362150775051477,0.336759595745813,0.859930241130741,0.999997691821602,"up_in_AD"
"PRG4",18.7579746289584,-0.80348645674162,-0.127643738523209,0.944899110668002,0.395135526807989,0.999997691821602,"down_in_AD"
"PRH1",29.1124511878709,-0.511529331775259,-0.17590783956885,0.57697466077469,0.375309605004911,0.999997691821602,"down_in_AD"
"PRH1-TAS2R14",29.0849688380682,-0.189915208791648,-0.0413975776535046,0.793992640088217,0.810958149842457,0.999997691821602,"down_in_AD"
"PRH2",33.8264979378685,-0.0590900781347575,-0.0172264530320267,0.655062468657449,0.92812410712337,0.999997691821602,"down_in_AD"
"PRICKLE1",108.496286882162,-1.19574121923345,-0.294524840909644,0.706098545437904,0.0903702115016567,0.999997691821602,"down_in_AD"
"PRICKLE2",29.2617489290542,-1.17530884910912,-0.092258315271482,1.36726635928436,0.390006878260133,0.999997691821602,"down_in_AD"
"PRICKLE3",151.600771704056,0.357869680591454,0.246641809396073,0.283013347225381,0.20605150408065,0.999997691821602,"up_in_AD"
"PRICKLE4",19.6173484618358,-0.630797226720473,-0.153143763865932,0.733132073746833,0.389560776052485,0.999997691821602,"down_in_AD"
"PRIM1",109.098691478192,0.353847769494765,0.122592691491695,0.58123119228637,0.54266360634532,0.999997691821602,"up_in_AD"
"PRIM2",157.773751186159,0.00796805547018281,0.00492468089506676,0.33065916826996,0.980774846712277,0.999997691821602,"up_in_AD"
"PRIMPOL",75.0874095123139,0.20945945772799,0.0781907871212957,0.547145115290247,0.701851381760974,0.999997691821602,"up_in_AD"
"PRKAA1",1020.0706993306,0.114248115750864,0.0919375180866639,0.207194397362634,0.581355779268068,0.999997691821602,"up_in_AD"
"PRKAA2",13.3642309547704,-0.141768162039053,-0.012111037382203,1.3678948950357,0.9174553128731,0.999997691821602,"down_in_AD"
"PRKAB1",218.605897519438,0.0946870407163298,0.0336366610176611,0.567526764003883,0.867494730587923,0.999997691821602,"up_in_AD"
"PRKAB2",211.553283319093,0.0760047141873294,0.0518855565348422,0.286749938664715,0.790966530605729,0.999997691821602,"up_in_AD"
"PRKACA",723.944706106226,0.262865999220219,0.176500189488921,0.294817891020049,0.372595789442561,0.999997691821602,"up_in_AD"
"PRKACB",183.956379280224,-1.17430438079396,-0.217181533415388,0.842153500070541,0.163194862616726,0.999997691821602,"down_in_AD"
"PRKAG1",566.169682096143,-0.208911683202733,-0.157336604796253,0.240306283883479,0.384652501985065,0.999997691821602,"down_in_AD"
"PRKAG2",47.2219657468427,0.747320034856046,0.307989254058914,0.506089897242191,0.139768215925469,0.999997691821602,"up_in_AD"
"PRKAR1A",4961.63786797269,0.23249636812209,0.18441788472787,0.214985422059481,0.279496197592598,0.999997691821602,"up_in_AD"
"PRKAR1B",28.428364609914,-0.690416690801362,-0.156006881992272,0.764389932507811,0.366406079747813,0.999997691821602,"down_in_AD"
"PRKAR2A",1721.08602677265,0.0960556262057947,0.0699585108291864,0.256990719109927,0.70857484706883,0.999997691821602,"up_in_AD"
"PRKAR2B",323.109945623439,0.372177074660615,0.126908925217573,0.588542215510378,0.527144428835609,0.999997691821602,"up_in_AD"
"PRKCA",1591.05064043831,0.042807904300444,0.0276344642607365,0.311640921136119,0.890743945367125,0.999997691821602,"up_in_AD"
"PRKCB",797.378859503829,1.39807606988977,0.335021318678124,0.759802691316417,0.065760679087756,0.999997691821602,"up_in_AD"
"PRKCD",2515.53138717667,0.216749883804262,0.17699362718793,0.199477744024769,0.277219460719382,0.999997691821602,"up_in_AD"
"PRKCE",34.71731406888,1.20025567136633,0.276555889659,0.77912578109787,0.12343464466185,0.999997691821602,"up_in_AD"
"PRKCH",115.652608657092,0.811847266417741,0.189047089256771,0.77321938096034,0.29373778504056,0.999997691821602,"up_in_AD"
"PRKCI",330.885047953776,0.048629564354752,0.0363962743501815,0.243776160628371,0.841883770627583,0.999997691821602,"up_in_AD"
"PRKCSH",1090.8681099578,0.220841927027161,0.156811434521035,0.269160522341598,0.411940193774484,0.999997691821602,"up_in_AD"
"PRKCZ",49.2420102371574,-0.371252484441896,-0.117359403214598,0.61326065464029,0.544930057964362,0.999997691821602,"down_in_AD"
"PRKD2",213.044052189532,-0.398128697530585,-0.243461670629971,0.333374602404221,0.232384789686011,0.999997691821602,"down_in_AD"
"PRKD3",693.683367745942,-0.117250300439594,-0.092105708511601,0.219449044739497,0.593138166278033,0.999997691821602,"down_in_AD"
"PRKDC",4033.45011170028,0.158360562091756,0.10251641554167,0.310832472975519,0.610421148323547,0.999997691821602,"up_in_AD"
"PRKG1",11.1956317312347,-1.78759094200857,-0.0829818455866812,1.75391247688041,0.308107121278657,0.999997691821602,"down_in_AD"
"PRKN",183.153857762424,0.223868428718462,0.117999521617347,0.399323711277968,0.575057349098169,0.999997691821602,"up_in_AD"
"PRKRA",136.117640551302,-0.136876979211474,-0.0834036169978999,0.33622824031227,0.683937901636396,0.999997691821602,"down_in_AD"
"PRKRIP1",189.830880843938,0.0196767274180344,0.0100050120363425,0.413322612050777,0.962030074389129,0.999997691821602,"up_in_AD"
"PRKX",1028.87384665554,0.809562238602912,0.589564549576617,0.258461005683008,0.00173477229485058,0.272177704353708,"up_in_AD"
"PRLHR",41.2556145410479,0.344399532505173,0.151480353238366,0.47617214885096,0.469515952015201,0.999997691821602,"up_in_AD"
"PRLR",22.685140396715,-2.02244190575718,-0.212223776415451,1.1314118483695,0.0738505427852335,0.999997691821602,"down_in_AD"
"PRMT1",657.026780873312,-0.0709710454025538,-0.0472280330127621,0.29779419008569,0.811630998806257,0.999997691821602,"down_in_AD"
"PRMT2",1117.54614269825,-0.0281570761449332,-0.0232924030422449,0.192066390789305,0.88344716493112,0.999997691821602,"down_in_AD"
"PRMT3",147.415750859047,-0.0872645130357426,-0.0559410867704869,0.314428966128482,0.781370629080019,0.999997691821602,"down_in_AD"
"PRMT5",310.573616231244,0.077203826826192,0.050574362805053,0.305333067868018,0.800383215642141,0.999997691821602,"up_in_AD"
"PRMT6",192.05951722282,0.558387318054979,0.368567476222079,0.303169304465322,0.0654995386845756,0.999997691821602,"up_in_AD"
"PRMT7",123.975538387084,0.075305794653685,0.0436040041884036,0.358796457642866,0.83375786451025,0.999997691821602,"up_in_AD"
"PRMT9",148.530684674748,-0.0422600420436949,-0.0257759050187274,0.336135296251628,0.899950949581835,0.999997691821602,"down_in_AD"
"PRND",33.6553652768427,0.584903936932223,0.15117899347989,0.718277257031225,0.415464524849407,0.999997691821602,"up_in_AD"
"PRNP",1508.77099980552,-0.102395934462903,-0.081374697806142,0.213519284943144,0.631538208950824,0.999997691821602,"down_in_AD"
"PROC",65.7366879586999,0.815543983283709,0.19996505856227,0.747690303749715,0.275382441158004,0.999997691821602,"up_in_AD"
"PROCA1",37.0837314956926,-0.254516096512808,-0.0900186877443087,0.565689179592717,0.652766569745164,0.999997691821602,"down_in_AD"
"PROCR",276.580584851896,-0.908154511268025,-0.193433935268966,0.782067549985232,0.24555138757616,0.999997691821602,"down_in_AD"
"PROKR2",28.8105090151308,0.0125767249599353,0.00317878381616247,0.72166236038855,0.986095621315355,0.999997691821602,"up_in_AD"
"PROM2",21.0163753426713,0.626670928683886,0.16743883637508,0.701560147854784,0.371721531881973,0.999997691821602,"up_in_AD"
"PRORP",566.970168786885,0.0464598624791792,0.0295917118931838,0.317609943285823,0.883700652017799,0.999997691821602,"up_in_AD"
"PROS1",279.918705974476,-0.365521416166003,-0.166444481843415,0.456541327392474,0.42334494776904,0.999997691821602,"down_in_AD"
"PROSER1",1087.31614226961,0.0909203110851376,0.069364652826317,0.234498757095764,0.698221823824185,0.999997691821602,"up_in_AD"
"PROSER3",65.6332916469609,0.195129582503874,0.0736257281784621,0.541129995846788,0.718401106190031,0.999997691821602,"up_in_AD"
"PROX1",160.30943204276,-1.12882575011193,-0.137924235881732,1.07206302851998,0.292365197830858,0.999997691821602,"down_in_AD"
"PROX2",13.6019133668694,-0.0119349426713256,-0.00254369886823251,0.806623841110275,0.988194795944165,0.999997691821602,"down_in_AD"
"PRPF18",19.0479197044332,-0.087712039894931,-0.0194286013235618,0.788180849557258,0.911391019769757,0.999997691821602,"down_in_AD"
"PRPF19",682.004807504263,-0.00978907733239398,-0.00816803029677396,0.187257586304733,0.958308777449294,0.999997691821602,"down_in_AD"
"PRPF3",329.335720118004,0.0121657626189344,0.00924150058674733,0.236431661229889,0.95896238115522,0.999997691821602,"up_in_AD"
"PRPF31",454.494990312819,0.26958396879087,0.199368577461229,0.249951633048026,0.280790816662289,0.999997691821602,"up_in_AD"
"PRPF38A",504.750476975024,0.0885695064556222,0.0700773592548727,0.216096449589507,0.681907917346172,0.999997691821602,"up_in_AD"
"PRPF38B",1270.85395618908,-0.178154357444677,-0.134431907754172,0.239365675556487,0.456708936734043,0.999997691821602,"down_in_AD"
"PRPF39",311.467834927708,-0.215999957717608,-0.165646197355286,0.231475305145129,0.350745254540074,0.999997691821602,"down_in_AD"
"PRPF4",371.603628651231,0.210164609299237,0.141064453804372,0.294822402546516,0.475937617007314,0.999997691821602,"up_in_AD"
